ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,status,referenceID,publishedInYear,publishedInPage,remarks
1380,1380,Hepialus litangensis,"Liang, 1995",species,,Hepialus,,litangensis,,established,909,1995,210,
1381,1382,Thitarodes luquensis,"(Yang & Yang, 1995)",species,,Thitarodes,,luquensis,,established,1743,1995,360,
1382,1382,Hepialus luquensis,"Yang & Yang, 1995",species,,Hepialus,,luquensis,,established,1743,1995,360,
1383,1384,Thitarodes luteus,"(Grum-Grshimailo, 1891)",species,,Thitarodes,,luteus,,established,614,1891,463,
1384,1384,Hepialus luteus,"Grum-Grshimailo, 1891",species,,Hepialus,,luteus,,established,614,1891,463,
1385,1385,Thitarodes maculatum,"Ueda, 2000",species,,Thitarodes,,maculatum,,established,1562,2000,72,
1386,1387,Thitarodes malaisei,"(Bryk, 1946)",species,,Thitarodes,,malaisei,,established,144,1946,213,
1387,1387,Hepialus malaisei,"Bryk, 1946",species,,Hepialus,,malaisei,,established,144,1946,213,
1388,1388,Hepialus ebba,"Bryk, 1950",species,,Hepialus,,ebba,,established,145,1950,49,
1389,1390,Thitarodes maquensis,"(Chu & Wang, 2004)",species,,Thitarodes,,maquensis,,established,1782,2004,118,
1390,1390,Hepialus maquensis,"Chu & Wang, 2004",species,,Hepialus,,maquensis,,established,1782,2004,118,
1391,1392,Thitarodes markamensis,"(Yang, Li & Shen, 1992)",species,,Thitarodes,,markamensis,,established,1735,1992,246,
1392,1392,Hepialus markamensis,"Yang, Li & Shen, 1992",species,,Hepialus,,markamensis,,established,1735,1992,246,
1393,1394,Thitarodes meiliensis,"(Liang, 1988)",species,,Thitarodes,,meiliensis,,established,910,1988,420,
1394,1394,Hepialus meiliensis,"Liang, 1988",species,,Hepialus,,meiliensis,,established,910,1988,420,
1395,1396,Thitarodes menyuanicus,"(Chu & Wang, 1985)",species,,Thitarodes,,menyuanicus,,established,206,1985,123,
1396,1396,Hepialus menyuanicus,"Chu & Wang, 1985",species,,Hepialus,,menyuanicus,,established,206,1985,123,
1397,1397,Thitarodes minyuancus,"Wang et al., 2001",species,,Thitarodes,,minyuancus,,not established,1666,2001,,Misspelling
1398,1399,Thitarodes namensis,"(Chu & Wang, 2004)",species,,Thitarodes,,namensis,,established,1782,2004,168,
1399,1399,Hepialus namensis,"Chu & Wang, 2004",species,,Hepialus,,namensis,,established,1782,2004,168,
1400,1400,Thitarodes namnai,"Maczey et al., 2010",species,,Thitarodes,,namnai,,established,955,2010,43,
1401,1402,Thitarodes nanmlinensis,"(Chu & Wang, 2004)",species,,Thitarodes,,nanmlinensis,,established,1782,2004,136,
1402,1402,Hepialus nanmlinensis,"Chu & Wang, 2004",species,,Hepialus,,nanmlinensis,,established,1782,2004,136,
1403,1404,Thitarodes nebulosus,"(Alphéraky, 1889)",species,,Thitarodes,,nebulosus,,established,23,1889,85,
1404,1404,Hepialus nebulosus,"Alphéraky, 1889",species,,Hepialus,,nebulosus,,established,23,1889,85,
1405,1405,Thitarodes nipponensis,"Ueda, 1996",species,,Thitarodes,,nipponensis,,established,1560,1996,45,
1406,1407,Thitarodes oblifurcus,"(Chu & Wang, 1985)",species,,Thitarodes,,oblifurcus,,established,206,1985,123,
1407,1407,Hepialus oblifurcus,"Chu & Wang, 1985",species,,Hepialus,,oblifurcus,,established,206,1985,123,
1408,1409,Thitarodes pratensis,"(Yang, Li & Shen, 1992)",species,,Thitarodes,,pratensis,,established,1735,1992,247,
1409,1409,Hepialus pratensis,"Yang, Li & Shen, 1992",species,,Hepialus,,pratensis,,established,1735,1992,247,
1410,1411,Thitarodes pui,"(Zhang, Gu & Liu, 2007)",species,,Thitarodes,,pui,,established,1773,2007,473,
1411,1411,Hepialus pui,"Zhang, Gu & Liu, 2007",species,,Hepialus,,pui,,established,1773,2007,473,
1412,1412,Thitarodes quadrata,"Jiang, Li, Li, Li & Han, 2016",species,,Thitarodes,,quadrata,,established,762,2016,374,
1413,1414,Thitarodes renzhiensis,"(Yang, Shen, Yang, Liang, Dong, Chun, Lu & Sinaduji, 1991)",species,,Thitarodes,,renzhiensis,,established,1740,1991,218,
1414,1414,Hepialus renzhiensis,"Yang, Shen, Yang, Liang, Dong, Chun, Lu & Sinaduji, 1991",species,,Hepialus,,renzhiensis,,established,1740,1991,218,
1415,1416,Thitarodes richthofeni,"(Bang-Haas, 1939)",species,,Thitarodes,,richthofeni,,established,59,1939,59,
1416,1416,Hepialus richthofeni,"Bang-Haas, 1939",species,,Hepialus,,richthofeni,,established,59,1939,59,
1417,1417,Thitarodes sejilaensis,"Zou, Liu & Zhang, 2011",species,,Thitarodes,,sejilaensis,,established,1788,2011,107,
1418,1418,Thitarodes shambalaensis,"Wang, Zhuang, Wang & Pierce, 2019",species,,Thitarodes,,shambalaensis,,established,1671,2019,94,
1419,1420,Thitarodes sichuanus,"(Chu & Wang, 1985)",species,,Thitarodes,,sichuanus,,established,206,1985,124,
1420,1420,Hepialus sichuanus,"Chu & Wang, 1985",species,,Hepialus,,sichuanus,,established,206,1985,124,
1421,1422,Thitarodes sinarabesca,"(Bryk, 1942)",species,,Thitarodes,,sinarabesca,,established,141,1942,153,
1422,1422,Hepialus sinarabesca,"Bryk, 1942",species,,Hepialus,,sinarabesca,,established,141,1942,153,
1423,1424,Thitarodes variabilis,"(Bremer, 1861)",species,,Thitarodes,,variabilis,,established,130,1861,478,
1424,1424,Hepialus variabilis,"Bremer, 1861",species,,Hepialus,,variabilis,,established,130,1861,478,
1425,1426,Thitarodes varians,"(Staudinger, 1896)",species,,Thitarodes,,varians,,established,1425,1896,302,
1426,1426,Hepialus varians,"Staudinger, 1896",species,,Hepialus,,varians,,established,1425,1896,302,
1427,1428,Thitarodes varius,"(Staudinger, 1887)",species,,Thitarodes,,varius,,established,1423,1887,194,
1428,1428,Hepialus varius,"Staudinger, 1887",species,,Hepialus,,varius,,established,1423,1887,194,
1429,1430,Thitarodes xiaojinensis,"(Tu, Ma & Zhang, 2009)",species,,Thitarodes,,xiaojinensis,,established,1533,2009,123,
1430,1430,Hepialus xiaojinensis,"Tu, Ma & Zhang, 2009",species,,Hepialus,,xiaojinensis,,established,1533,2009,123,
1431,1432,Thitarodes xigazeensis,"(Chu & Wang, 2004)",species,,Thitarodes,,xigazeensis,,established,1782,2004,98,
1432,1432,Hepialus xigazeensis,"Chu & Wang, 2004",species,,Hepialus,,xigazeensis,,established,1782,2004,98,
1433,1434,Thitarodes xizangensis,"(Chu & Wang, 1985)",species,,Thitarodes,,xizangensis,,established,206,1985,131,
1434,1434,Forkalus xizangensis,"Chu & Wang, 1985",species,,Forkalus,,xizangensis,,established,206,1985,131,
1435,1436,Thitarodes xunhuaensis,"(Yang & Yang, 1995)",species,,Thitarodes,,xunhuaensis,,established,1743,1995,359,
1436,1436,Hepialus xunhuaensis,"Yang & Yang, 1995",species,,Hepialus,,xunhuaensis,,established,1743,1995,359,
1437,1438,Thitarodes yadongensis,"(Chu & Wang, 2004)",species,,Thitarodes,,yadongensis,,established,1782,2004,139,
1438,1438,Hepialus yadongensis,"Chu & Wang, 2004",species,,Hepialus,,yadongensis,,established,1782,2004,139,
1439,1440,Thitarodes yeriensis,"(Liang, 1995)",species,,Thitarodes,,yeriensis,,established,909,1995,207,
1440,1440,Hepialus yeriensis,"Liang, 1995",species,,Hepialus,,yeriensis,,established,909,1995,207,
1441,1442,Thitarodes yongshengensis,"(Chu & Wang, 2004)",species,,Thitarodes,,yongshengensis,,established,1782,2004,131,
1442,1442,Hepialus yongshengensis,"Chu & Wang, 2004",species,,Hepialus,,yongshengensis,,established,1782,2004,131,
1443,1444,Thitarodes yulongensis,"(Liang, 1988)",species,,Thitarodes,,yulongensis,,established,910,1988,421,
1444,1444,Hepialus yulongensis,"Liang, 1988",species,,Hepialus,,yulongensis,,established,910,1988,421,
1445,1446,Thitarodes yunlongensis,"(Chu & Wang, 1985)",species,,Thitarodes,,yunlongensis,,established,206,1985,125,
1446,1446,Hepialus yunlongensis,"Chu & Wang, 1985",species,,Hepialus,,yunlongensis,,established,206,1985,125,
1447,1448,Thitarodes yunnanensis,"(Yang, Li & Shen, 1992)",species,,Thitarodes,,yunnanensis,,established,1735,1992,245,
1448,1448,Hepialus yunnanensis,"Yang, Li & Shen, 1992",species,,Hepialus,,yunnanensis,,established,1735,1992,245,
1449,1450,Thitarodes yushuensis,"(Chu & Wang, 1985)",species,,Thitarodes,,yushuensis,,established,206,1985,122,
1450,1450,Hepialus yushuensis,"Chu & Wang, 1985",species,,Hepialus,,yushuensis,,established,206,1985,122,
1451,1452,Thitarodes zadoiensis,"(Chu & Wang, 2004)",species,,Thitarodes,,zadoiensis,,established,1782,2004,109,
1452,1452,Hepialus zadoiensis,"Chu & Wang, 2004",species,,Hepialus,,zadoiensis,,established,1782,2004,109,
1453,1454,Thitarodes zaliensis,"(Yang, 1994)",species,,Thitarodes,,zaliensis,,established,1733,1994,7,
1454,1454,Hepialus zaliensis,"Yang, 1994",species,,Hepialus,,zaliensis,,established,1733,1994,7,
1455,1456,Thitarodes zhangmoensis,"(Chu & Wang, 1985)",species,,Thitarodes,,zhangmoensis,,established,206,1985,126,
1456,1456,Hepialus zhangmoensis,"Chu & Wang, 1985",species,,Hepialus,,zhangmoensis,,established,206,1985,126,
1457,1458,Thitarodes zhayuensis,"(Chu & Wang, 1985)",species,,Thitarodes,,zhayuensis,,established,206,1985,127,
1458,1458,Hepialus zhayuensis,"Chu & Wang, 1985",species,,Hepialus,,zhayuensis,,established,206,1985,127,
1459,1460,Thitarodes zhongzhiensis,"(Liang, 1995)",species,,Thitarodes,,zhongzhiensis,,established,909,1995,207,
1460,1460,Hepialus zhongzhiensis,"Liang, 1995",species,,Hepialus,,zhongzhiensis,,established,909,1995,207,
1461,1462,Thitarodes dongyuensis,"(Liang, 1992)",species,,Thitarodes,,dongyuensis,,not established,1735,1992,,Nomen nudum
1462,1462,Hepialus dongyuensis,"Liang, 1992",species,,Hepialus,,dongyuensis,,not established,1735,1992,,Nomen nudum
1463,1463,Thitarodes guidera,"Yan, 2001",species,,Thitarodes,,guidera,,not established,1728,2001,,Nomen nudum
1464,1464,Thitarodes lagii,"Yan, 2001",species,,Thitarodes,,lagii,,not established,1730,2001,,Nomen nudum
1465,1465,Trichophassus,"Le Cerf, 1919",genus,Trichophassus,,,,,established,867,1919,470,
1466,1467,Trichophassus giganteus,"(Herrich-Schäffer, [1853])",species,,Trichophassus,,giganteus,,established,688,1853,"wrapper + [pl. 10], fig. 45",
1467,1467,Epiolus giganteus,"Herrich-Schäffer, [1853]",species,,Epiolus,,giganteus,,established,688,1853,"wrapper + [pl. 10], fig. 45",
1468,1468,Phassus hayeki,"Foetterle, 1903",species,,Phassus,,hayeki,,established,438,1903,649,
1469,1469,Tricladia,"C. & R. Felder, 1874",genus,Tricladia,,,,,established,412,1874,9,
1470,1470,Lamelliformia,"Viette, 1951",genus,Lamelliformia,,,,,established,1612,1951,1274,
1471,1472,Tricladia prytanes,"(Schaus, 1892)",species,,Tricladia,,prytanes,,established,1335,1892,329,
1472,1472,Dalaca prytanes,"Schaus, 1892",species,,Dalaca,,prytanes,,established,1335,1892,329,
1473,1474,Tricladia sladeni,"(Hampson, 1903)",species,,Tricladia,,sladeni,,established,633,1903,260,
1474,1474,Dalaca sladeni,"Hampson, 1903",species,,Dalaca,,sladeni,,established,633,1903,260,
1475,1476,Tricladia tupi,"(Pfitzner, 1914)",species,,Tricladia,,tupi,,established,1196,1914,105,
1476,1476,Cibyra tupi,"Pfitzner, 1914",species,,Cibyra,,tupi,,established,1196,1914,105,
1477,1477,Tricladia umbrifera,"C. & R. Felder, 1874",species,,Tricladia,,umbrifera,,established,412,1874,9,
1478,1478,Triodia,"Hübner, [1820]",genus,Triodia,,,,,established,721,1820,198,
1479,1479,Alphus,"Wallengren, 1869",genus,Alphus,,,,,established,1651,1869,17,
1480,1481,Triodia adriaticus,"(Osthelder, 1931)",species,,Triodia,,adriaticus,,established,1142,1931,47,
1481,1481,Hepialus adriaticus,"Osthelder, 1931",species,,Hepialus,,adriaticus,,established,1142,1931,47,
1482,1483,Triodia amasinus,"(Herrich-Schäffer, [1852])",species,,Triodia,,amasinus,,established,687,1852,39,
1483,1483,Hepialus amasinus,"Herrich-Schäffer, [1852]",species,,Hepialus,,amasinus,,established,687,1852,39,
1484,1484,Hepialus amasinu ab. signata,"Spuler, 1910",aberration,,Hepialus,,amasinu,signata,established,1415,1910,485,
1485,1485,Hepialus amasinus dobrogensis,"Caradja, 1932",subspecies,,Hepialus,,amasinus,dobrogensis,established,172,1932,7,
1486,1486,Hepialus amasinus pinkeri,"Daniel, 1967",subspecies,,Hepialus,,amasinus,pinkeri,established,271,1967,93,
1487,1488,Triodia froitzheimi,"(Daniel, 1967)",species,,Triodia,,froitzheimi,,established,271,1967,91,
1488,1488,Hepialus froitzheimi,"Daniel, 1967",species,,Hepialus,,froitzheimi,,established,271,1967,91,
1489,1490,Triodia laetus,"(Staudinger, 1877)",species,,Triodia,,laetus,,established,1422,1877,177,
1490,1490,Hepialus laetus,"Staudinger, 1877",species,,Hepialus,,laetus,,established,1422,1877,177,
1491,1491,Triodia laeta,"Spuler, 1910",species,,Triodia,,laeta,,not established,1415,1910,485,Misspelling
1492,1493,Triodia mlokossevitschi,"(Romanoff, 1884)",species,,Triodia,,mlokossevitschi,,established,1293,1884,91,
1493,1493,Hepialus mlokossevitschi,"Romanoff, 1884",species,,Hepialus,,mlokossevitschi,,established,1293,1884,91,
1494,1494,Triodia mlocossewitschi,"Pfitzner, 1912",species,,Triodia,,mlocossewitschi,,not established,1195,1912,436,Misspelling
1495,1496,Triodia nubifer,"(Lederer, 1853)",species,,Triodia,,nubifer,,established,871,1853,362,
1496,1496,Epialus nubifer,"Lederer, 1853",species,,Epialus,,nubifer,,established,871,1853,362,
1497,1498,Triodia sylvina,"(Linnaeus, 1761)",species,,Triodia,,sylvina,,established,917,1761,306 [No. 1151],
1498,1498,Phalaena (Noctua) sylvina,"Linnaeus, 1761",species,,Phalaena,Noctua,sylvina,,established,917,1761,306 [No. 1151],
1499,1499,Bombyx hamma,"[Denis & Schiffermüller], 1775",species,,Bombyx,,hamma,,established,288,1775,61,
1500,1500,Hepialus angulatus,"Fabricius, 1781",species,,Hepialus,,angulatus,,established,403,1781,506,
1501,1501,Phalaena multicolor,"De Fourcroy, 1785",species,,Phalaena,,multicolor,,established,279,1785,313 [No. 178],
1502,1502,Hegialus crux,"Fabricius, 1787",species,,Hegialus,,crux,,established,404,1787,135,
1503,1503,Noctua angulum,"De Villers, 1789",species,,Noctua,,angulum,,not established,296,1789,193,"Misspelling; De Villers (1789) wrote: “Angulum. 154. P.N. (l'angle) alis flavescentibus, linea angulata alba. Fab. hepialus. Append.”, [(l'angle) yellow wings, white angled line.]. Villers cited the diagnosis given by Fabricius verbatim, but did not show why he changed the spelling of the name. The change qualifies as an incorrect subsequent spelling."
1504,1504,Noctua c-album,"De Villers, 1789",species,,Noctua,,c-album,,established,296,1789,"288, No. 394",
1505,1505,Hepialus fauna,"Schrank, 1801",species,,Hepialus,,fauna,,established,1348,1801,305,
1506,1506,Hepialus sylvinus ab. pallidus,"Hormuzaki, 1894",aberration,,Hepialus,,sylvinus,pallidus,established,713,1894,7,
1507,1507,Hepialus sylvinus ab. poecilus,"Hormuzaki, 1894",aberration,,Hepialus,,sylvinus,poecilus,established,713,1894,8,
1508,1508,Hepialus sylvinus f. pulchellus,"Heyne, 1899",form,,Hepialus,,sylvinus,pulchellus,established,689,1899,98,
1509,1509,Hepialus kruegeri,"Turati, 1909",species,,Hepialus,,kruegeri,,established,1535,1909,123,
1510,1510,Hepialus sylvinus f. victoriae,"Pyetkov, 1914",form,,Hepialus,,sylvinus,victoriae,established,1232,1914,100,
1511,1511,Hepialus sylvina ab. brunnescens,"Lempke, 1938",aberration,,Hepialus,,sylvina,brunnescens,established,877,1938,303,
1512,1512,Hepialus sylvina ab. pauper,"Lempke, 1938",aberration,,Hepialus,,sylvina,pauper,established,877,1938,303,
1513,1513,Hepialus sylvinus f. ndrogynus,"Agenjo, 1942",form,,Hepialus,,sylvinus,ndrogynus,established,9,1942,157,
1514,1514,Hepialus sylvina f. pardoi,"Agenjo, 1942",form,,Hepialus,,sylvina,pardoi,established,9,1942,157,
1515,1515,Hepialus sylvina f. lfaroi,"Agenjo, 1942",form,,Hepialus,,sylvina,lfaroi,established,9,1942,158,
1516,1516,Hepialus sylvina laincalvo,"Agenjo, 1942",subspecies,,Hepialus,,sylvina,laincalvo,established,9,1942,158,
1517,1517,Triodia sylvina f. nigrescens,"Lempke, 1961",form,,Triodia,,sylvina,nigrescens,established,878,1961,181 ,
1518,1518,Triodia sylvina f. obscura,"Lempke, 1961",form,,Triodia,,sylvina,obscura,established,878,1961,181 ,
1519,1519,Triodia sylvina f. pallida,"Lempke, 1961",form,,Triodia,,sylvina,pallida,established,878,1961,182 ,
1520,1520,Triodia sylvina f. reducta,"Lempke, 1961",form,,Triodia,,sylvina,reducta,established,878,1961,182 ,
1521,1521,Vietteogorgopis,"Özdikmen, 2007",genus,Vietteogorgopis,,,,,established,1147,2007,116,
1522,1522,Paragorgopis,"Viette, 1952",genus,Paragorgopis,,,,,established,1614,1952,140,
1523,1524,Vietteogorgopis absyrtus,"(Schaus, 1892)",species,,Vietteogorgopis,,absyrtus,,established,1335,1892,330,
1524,1524,Phassus absyrtus,"Schaus, 1892",species,,Phassus,,absyrtus,,established,1335,1892,330,
1525,1526,Vietteogorgopis foetterlei,"(Viette, 1952)",species,,Vietteogorgopis,,foetterlei,,established,1613,1952,141,
1526,1526,Paragorgopis foetterlei,"Viette, 1952",species,,Paragorgopis,,foetterlei,,established,1613,1952,141,
1527,1528,Vietteogorgopis jordani,"(Viette, 1956)",species,,Vietteogorgopis,,jordani,,established,1620,1956,377,
1528,1528,Paragorgopis jordani,"Viette, 1956",species,,Paragorgopis,,jordani,,established,1620,1956,377,
1529,1530,Vietteogorgopis katharinae,"(Pfitzner, 1914)",species,,Vietteogorgopis,,katharinae,,established,1196,1914,110,
1530,1530,Dalaca katharinae,"Pfitzner, 1914",species,,Dalaca,,katharinae,,established,1196,1914,110,
1531,1532,Vietteogorgopis nigrovenosalis,"(Viette, 1956)",species,,Vietteogorgopis,,nigrovenosalis,,established,1620,1956,375,
1532,1532,Paragorgopis nigrovenosalis,"Viette, 1956",species,,Paragorgopis,,nigrovenosalis,,established,1620,1956,375,
1533,1534,Vietteogorgopis petropolisiensis,"(Viette, 1952)",species,,Vietteogorgopis,,petropolisiensis,,established,1614,1952,140,
1534,1534,Aepytus petropolisiensis,"Viette, 1952",species,,Aepytus,,petropolisiensis,,established,1614,1952,140,
1535,1536,Vietteogorgopis pittionii,"(Viette, 1952)",species,,Vietteogorgopis,,pittionii,,established,1613,1952,141,
1536,1536,Paragorgopis pittionii,"Viette, 1952",species,,Paragorgopis,,pittionii,,established,1613,1952,141,
1537,1538,Vietteogorgopis spitzi,"(Viette, 1956)",species,,Vietteogorgopis,,spitzi,,established,1620,1956,375,
1538,1538,Paragorgopis spitzi,"Viette, 1956",species,,Paragorgopis,,spitzi,,established,1620,1956,375,
1539,1539,Viridigigas,"Grehan & Rawlins, 2016",genus,Viridigigas,,,,,established,598,2016,50,
1540,1540,Viridigigas ciseskii,"Grehan & Rawlins, 2016",species,,Viridigigas,,ciseskii,,established,598,2016,55,
1541,1541,Walkeriella,"C. Mielke, Grehan & Grados, 2019",genus,Walkeriella,,,,,established,1041,2019,336,
1542,1542,Walkeriella miraculosa,"C. Mielke, Grehan & Grados, 2019",species,,Walkeriella,,miraculosa,,established,1041,2019,338,
1543,1543,Wallacella,"C. Mielke, Grehan & Cock, 2020",genus,Wallacella,,,,,established,1040,2020,182,
1544,1544,Wallacella guianensis,"Schaus, 1940",species,,Wallacella,,guianensis,,established,1339,1940,"83, 88",
1545,1545,Phassus guianensis,"Schaus, 1940",species,,Phassus,,guianensis,,established,1339,1940,"83, 88",
1546,1546,Weymerella,"C. Mielke, Grehan & Monzón-Sierra, 2022",genus,Weymerella,,,,,established,1044,2022,93,
1547,1547,Weymerella azteca,"C. Mielke, Grehan & Monzón-Sierra, 2022",species,,Weymerella,,azteca,,established,1044,2022,94,
1548,1548,Weymerella maya,"Mielke, Grehan & Monzón-Sierra, 2022",species,,Weymerella,,maya,,established,1044,2022,95,
1549,1549,Wiseana,"Viette, 1961",genus,Wiseana,,,,,established,1625,1961,38,
1550,1550,Goryna,"Lucas, 1901",genus,Goryna,,,,,not established,942,1901,785,Misspelling
1551,1551,Philpottia,"Viette, 1950",genus,Philpottia,,,,,established,1606,1950,72,
1552,1553,Wiseana cervinata,"(Walker, 1865)",species,,Wiseana,,cervinata,,established,1646,1865,595,
1553,1553,Elhamma cervinata,"Walker, 1865",species,,Elhamma,,cervinata,,established,1646,1865,595,
1554,1554,Hepialus despectus,"Walker, 1865",species,,Hepialus,,despectus,,established,1646,1865,594,
1555,1555,Porina vexata,"Walker, 1865",species,,Porina,,vexata,,established,1646,1865,597,
1556,1556,Pielus variolaris,"Guenée, 1868",species,,Pielus,,variolaris,,established,618,1868,1,
1557,1558,Wiseana copularis,"(Meyrick, 1912)",species,,Wiseana,,copularis,,established,1022,1912,123,
1558,1558,Porina copularis,"Meyrick, 1912",species,,Porina,,copularis,,established,1022,1912,123,
1559,1560,Wiseana fuliginea,"(Butler, 1879)",species,,Wiseana,,fuliginea,,established,162,1879,488,
1560,1560,Porina fuliginea,"Butler, 1879",species,,Porina,,fuliginea,,established,162,1879,488,
1561,1562,Wiseana jocosa,"(Meyrick, 1912)",species,,Wiseana,,jocosa,,established,1022,1912,124,
1562,1562,Porina jocosa,"Meyrick, 1912",species,,Porina,,jocosa,,established,1022,1912,124,
1563,1564,Wiseana mimica,"(Philpott, 1923)",species,,Wiseana,,mimica,,established,1201,1923,153,
1564,1564,Porina mimica,"Philpott, 1923",species,,Porina,,mimica,,established,1201,1923,153,
1565,1566,Wiseana signata,"(Walker, 1856)",species,,Wiseana,,signata,,established,1645,1856,1563,
1566,1566,Elhamma signata,"Walker, 1856",species,,Elhamma,,signata,,established,1645,1856,1563,
1567,1567,Porina novaezealandiae,"Walker, 1856",species,,Porina,,novaezealandiae,,established,1645,1856,1573,
1568,1569,Wiseana umbraculatus,"(Guenée, 1868)",species,,Wiseana,,umbraculatus,,established,618,1868,1,
1569,1569,Pielus umbraculatus,"Guenée, 1868",species,,Pielus,,umbraculatus,,established,618,1868,1,
1570,1570,Xhoaphryx,"Viette, 1953",genus,Xhoaphryx,,,,,established,1619,1953,32,
1571,1571,Xhoaphryx lemeei,"Viette, 1953",species,,Xhoaphryx,,lemeei,,established,1619,1953,33,
1572,1572,Yleuxas,"Viette, 1951",genus,Yleuxas,,,,,established,1612,1951,1280,
1573,1573,Yleuxas bradleyi,"Viette, 1951",species,,Yleuxas,,bradleyi,,established,1612,1951,1280,
1574,1574,Yleuxas claudiae,"Grehan & C. Mielke, 2018",species,,Yleuxas,,claudiae,,established,569,2018,46,
1575,1575,Zelotypia,"Scott, 1869",genus,Zelotypia,,,,,established,1358,1869,38,
1576,1576,Xylopsyche,"Swainson, 1851",genus,Xylopsyche,,,,,not established,1472,1851,2,Nomen nudum
1577,1577,Zelotypia stacyi,"Scott, 1869",species,,Zelotypia,,stacyi,,established,1358,1869,38,
1578,1578,Xylopsyche stacyii,"Swainson, 1851",species,,Xylopsyche,,stacyii,,not established,1472,1851,2,Nomen nudum
1579,1579,Xylopsyche staceyi,"Froggatt, 1923",species,,Xylopsyche,,staceyi,,not established,478,1923,59,Misspelling
1580,1580,Zenophassus,"Tindale, 1941",genus,Zenophassus,,,,,established,1508,1941,17,
1581,1582,Zenophassus schamyl,"(Christoph, 1888)",species,,Zenophassus,,schamyl,,established,203,1888,309,
1582,1582,Hepialus schamyl,"Christoph, 1888",species,,Hepialus,,schamyl,,established,203,1888,309,
1583,1583,Zenophassus shamyl,"Slashchevskiy, 1929",species,,Zenophassus,,shamyl,,not established,1395,1929,"189, 1929-1930b: 51",Misspelling
1584,1585,Cibyra (Gymelloxes) paropus,"(Druce, 1890)",species,,Cibyra,Gymelloxes,paropus,,established,324,1890,508,Incertae sedis
1585,1585,Hepialus paropus,"Druce, 1890",species,,Hepialus,,paropus,,established,324,1890,508,Incertae sedis
1586,1586,Dalaca cuprifera,"Pfitzner, 1914",species,,Dalaca,,cuprifera,,established,1196,1914,105,Incertae sedis
1587,1587,Porina mairi,"Buller, 1873",species,,Porina,,mairi,,established,151,1873,279,Incertae sedis
1588,1588,Dalaca mummia,"Schaus, 1892",species,,Dalaca,,mummia,,established,1335,1892,330,Incertae sedis
1589,1589,Phassus transversus,"Walker, 1856",species,,Phassus,,transversus,,established,1645,1856,1567,Incertae sedis
1590,1590,Dalaca usaque,"Pfitzner, 1914",species,,Dalaca,,usaque,,established,1196,1914,105,Incertae sedis
