ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,status,referenceID,publishedInPage,remarks
1027,1027,Melittia moni,"de Freina, 2007",species,,Melittia,,moni,,,DeFreina_2007,5211,
1028,1028,Melittia oedipoides,"Strand, [1913]",species,,Melittia,,oedipoides,,,Strand_1913,68,resurrected from synonymy with Melittia oedipus by Bartsch (2016b)
1029,1029,Melittia oedipus,"Oberthür, 1878",species,,Melittia,,oedipus,,,Oberthür_1878,30,
1030,1030,Melittia oedipus f. thoracalis,"Strand, [1917]",form,,Melittia,,oedipus,thoracalis,not established,Strand_1917c,11,infrasubspecific (unavailable)
1031,1031,Melittia pyropis,"Hampson, 1919",species,,Melittia,,pyropis,,,Hampson_1919,84,
1032,1033,Melittia ruficincta,"(Felder & Felder, 1874)",species,,Melittia,,ruficincta,,,Felder_Felder_1874,"4, pl. 75",
1033,1033,Eublepharis ruficincta,"Felder & Felder, 1874",species,,Eublepharis,,ruficincta,,,Felder_Felder_1874,"4, pl. 75",
1034,1034,Melittia rufodorsa,"Hampson, 1910",species,,Melittia,,rufodorsa,,,Hampson_1910a,150,
1035,1035,Melittia simonyi,"Rebel, 1899",species,,Melittia,,simonyi,,,Rebel_1899,361,
1036,1037,Melittia tibialis,"(Drury, 1773)",species,,Melittia,,tibialis,,,Drury_1773,"49, in",
1037,1037,Sphinx tibialis,"Drury, 1773",species,,Sphinx,,tibialis,,,Drury_1773,"49, in",
1038,1038,Melittia usambara,"Le Cerf, 1917",species,,Melittia,,usambara,,,Le_Cerf_1917,231,
1039,1039,Melittia xanthogaster,"Hampson, 1919",species,,Melittia,,xanthogaster,,,Hampson_1919,94,
1040,1040,Melittia afonini,"Gorbunov & Arita, 1999",species,,Melittia,,afonini,,,Gorbunov_Arita_1999b,194,
1041,1041,Melittia amboinensis,"Felder, 1861",species,,Melittia,,amboinensis,,,Felder_1861,28,
1042,1042,Melittia batchiana,"Le Cerf, 1917",species,,Melittia,,batchiana,,,Le_Cerf_1917,190,
1043,1044,Melittia astarte,"(Westwood, 1848)",species,,Melittia,,astarte,,,Westwood_1848,61,
1044,1044,Trochilium astarte,"Westwood, 1848",species,,Trochilium,,astarte,,,Westwood_1848,61,
1045,1045,Melittia bella,"Arita & Gorbunov, 1996",species,,Melittia,,bella,,,Arita_Gorbunov_1996a,165,
1046,1046,Melittia binghamii,"Niceville, 1900",species,,Melittia,,binghamii,,,Niceville_1900,174,
1047,1047,Melittia burmana,"Le Cerf, 1916",species,,Melittia,,burmana,,,Le_Cerf_1916b,8,
1048,1048,Melittia callosoma,"Hampson, 1919",species,,Melittia,,callosoma,,,Hampson_1919,92,
1049,1049,Melittia celebica,"Le Cerf, 1916",species,,Melittia,,celebica,,,Le_Cerf_1916b,8,
1050,1051,Melittia chalciformis,"(Fabricius, 1793)",species,,Melittia,,chalciformis,,,Fabricius_1793,382,
1051,1051,Sesia chalciformis,"Fabricius, 1793",species,,Sesia,,chalciformis,,,Fabricius_1793,382,
1052,1052,Sphinx bombyliformis,"Stoll, 1782",species,,Sphinx,,bombyliformis,,,Stoll_1782,248 [index],
1053,1052,Melittia bombyliformis,"(Stoll, 1782)",species,,Melittia,,bombyliformis,,,Stoll_1782,248 [index],
1054,1054,Melittia anthedoniformis,"Hübner, [1819]",species,,Melittia,,anthedoniformis,,,Hübner_1816_1826,128,
1055,1055,Melittia bombylipennis,"Boisduval, [1875]",species,,Melittia,,bombylipennis,,,Boisduval_1875,473,
1056,1056,Melittia arrecta,"Meyrick, 1918",species,,Melittia,,arrecta,,,Meyrick_1918,181,
1057,1057,Sphinx bombiliformis,"Stoll, 1782",species,,Sphinx,,bombiliformis,,not established,Stoll_1782,241,incorrect original spelling (unavailable)
1058,1057,Melittia bombiliformis,"(Stoll, 1782)",species,,Melittia,,bombiliformis,,not established,Stoll_1782,241,
1059,1059,Melittia chrysogaster,"Walker, [1865]",species,,Melittia,,chrysogaster,,,Walker_1865,16,
1060,1060,Melittia congruens,"Swinhoe, 1890",species,,Melittia,,congruens,,,Swinhoe_1890,169,
1061,1061,Melittia dorsatiformis,"Hampson, 1891",species,,Melittia,,dorsatiformis,,,Hampson_1891,43,
1062,1062,Melittia cristata,"Arita & Gorbunov, 2002",species,,Melittia,,cristata,,,Arita_Gorbunov_2002b,202,
1063,1063,Melittia cucphuongae,"Arita & Gorbunov, 2000",species,,Melittia,,cucphuongae,,,Arita_Gorbunov_2000a,256,
1064,1064,Melittia phuonga,"Arita & Gorbunov, 2000",species,,Melittia,,phuonga,,not established,Arita_Gorbunov_2000a,254,incorrect original spelling (unavailable)
1065,1065,Melittia dichroipus,"Hampson, 1919",species,,Melittia,,dichroipus,,,Hampson_1919,90,
1066,1066,Melittia distincta,"Le Cerf, 1916",species,,Melittia,,distincta,,,Le_Cerf_1916b,8,
1067,1067,Melittia distinctoides,"Arita & Gorbunov, 2000",species,,Melittia,,distinctoides,,,Arita_Gorbunov_2000a,267,
1068,1068,Melittia ferroptera,"Kallies & Arita, 1998",species,,Melittia,,ferroptera,,,Kallies_Arita_1998a,253,
1069,1069,Melittia flaviventris,"Hampson, 1919",species,,Melittia,,flaviventris,,,Hampson_1919,92,
1070,1070,Melittia fulvipes,"Kallies & Arita, 2004",species,,Melittia,,fulvipes,,,Kallies_Arita_2004b,201,
1071,1071,Melittia gigantea,"Moore, 1879",species,,Melittia,,gigantea,,,Moore_1879a,413,
1072,1072,Melittia gorochovi,"Gorbunov, 1988",species,,Melittia,,gorochovi,,,Gorbunov_1988a,195,
1073,1073,Melittia hampsoni,"Beutenmüller, 1894",species,,Melittia,,hampsoni,,,Beutenmüller_1894b,365,
1074,415,Trochilium grandis grandis,"Hampson, [1893]",subspecies,,Trochilium,,grandis,grandis,,Hampson_1893a,203 [nec,Strecker 1881]; junior secondary homonym of Trochilium grandis Strecker 1881
1075,1075,Melittia grandis,"Hampson, [1893]",species,,Melittia,,grandis,,,Hampson_1893a,203 [nec,
1076,1076,Melittia indica,"Butler, 1874",species,,Melittia,,indica,,,Butler_1874,411,
1077,1077,Melittia javana,"Le Cerf, 1916",species,,Melittia,,javana,,,Le_Cerf_1916b,8,
1078,1078,Melittia kulluana,"Moore, 1888",species,,Melittia,,kulluana,,,Moore_1888,392,
1079,1079,Melittia leucogaster,"Hampson, 1919",species,,Melittia,,leucogaster,,,Hampson_1919,90,
1080,1080,Melittia lombok,"Gorbunov, 2014",species,,Melittia,,lombok,,,Gorbunov_2014,14,
1081,1081,Melittia luzonica,"Gorbunov & Arita, 1996",species,,Melittia,,luzonica,,,Gorbunov_Arita_1996,329,
1082,1082,Melittia madureae,"Le Cerf, 1916",species,,Melittia,,madureae,,,Le_Cerf_1916b,7,
1083,1083,Melittia necopina,"Kallies & Arita, 2004",species,,Melittia,,necopina,,,Kallies_Arita_2004b,202,
1084,1084,Melittia nepalensis,"Gorbunov & Arita, 1999",species,,Melittia,,nepalensis,,,Gorbunov_Arita_1999a,110,
1085,1085,Melittia nepcha,"Moore, 1879",species,,Melittia,,nepcha,,,Moore_1879b,10,
1086,1086,Melittia nepcha var. asiatica,"Le Cerf, 1917",variety,,Melittia,,nepcha,asiatica,,Le_Cerf_1917,197,
1087,1087,Melittia vietnamica,"Gorbunov, 1988",species,,Melittia,,vietnamica,,,Gorbunov_1988a,195,
1088,1088,Melittia newara,"Moore, 1879",species,,Melittia,,newara,,,Moore_1879b,10,
1089,1089,Melittia nilgiriensis,"Gorbunov & Arita, 1999",species,,Melittia,,nilgiriensis,,,Gorbunov_Arita_1999b,204,
1090,1090,Melittia notabilis,"Swinhoe, 1890",species,,Melittia,,notabilis,,,Swinhoe_1890,168,
1091,1091,Melittia pellecta,"Swinhoe, 1890",species,,Melittia,,pellecta,,,Swinhoe_1890,169,
1092,1092,Melittia pijiae,"Arita & Kallies, 2000",species,,Melittia,,pijiae,,,Arita_Kallies_2000,51,
1093,1094,Melittia phorcus,"(Westwood, 1848)",species,,Melittia,,phorcus,,,Westwood_1848,62,
1094,1094,Trochilium phorcus,"Westwood, 1848",species,,Trochilium,,phorcus,,,Westwood_1848,62,
1095,1095,Melittia proxima,"Le Cerf, 1917",species,,Melittia,,proxima,,,Le_Cerf_1917,186,
1096,1096,Melittia romieuxi,"Gorbunov & Arita, 1996",species,,Melittia,,romieuxi,,,Gorbunov_Arita_1996,326,
1097,1097,Melittia rutilipes,"Walker, [1865]",species,,Melittia,,rutilipes,,,Walker_1865,16,
1098,1098,Melittia moluccaensis,"Hampson, 1919",species,,Melittia,,moluccaensis,,,Hampson_1919,89,synonymized by Gorbunov (2020a)
1099,1099,Melittia senohi,"Arita & Gorbunov, 2000",species,,Melittia,,senohi,,,Arita_Gorbunov_2000a,273,
1100,1100,Melittia tonkinensis,"Arita & Gorbunov, 2000",species,,Melittia,,tonkinensis,,,Arita_Gorbunov_2000a,270,
1101,1101,Melittia siamica,"Walker, [1865]",species,,Melittia,,siamica,,,Walker_1865,18,
1102,1102,Melittia staudingeri,"Boisduval, [1875]",species,,Melittia,,staudingeri,,,Boisduval_1875,478,
1103,1103,Melittia strigipennis,"Walker, [1865]",species,,Melittia,,strigipennis,,,Walker_1865,17,
1104,1104,Melittia sukothai,"Arita & Gorbunov, 1996",species,,Melittia,,sukothai,,,Arita_Gorbunov_1996a,160,
1105,1105,Melittia sumatrana,"Le Cerf, 1916",species,,Melittia,,sumatrana,,,Le_Cerf_1916b,8,
1106,1106,Melittia marangana,"Le Cerf, 1916",species,,Melittia,,marangana,,,Le_Cerf_1916b,8,
1107,1107,Melittia suzukii,"Gorbunov & Arita, 1999",species,,Melittia,,suzukii,,,Gorbunov_Arita_1999b,200,
1108,1108,Melittia tabanus,"Le Cerf, 1916",species,,Melittia,,tabanus,,,Le_Cerf_1916b,9,
1109,1109,Melittia taiwanensis,"Arita & Gorbunov, 2002",species,,Melittia,,taiwanensis,,,Arita_Gorbunov_2002b,210,
1110,1110,Melittia tao,"Liang & Hsu, 2017",species,,Melittia,,tao,,,Liang_Hsu_2017,419,
1111,1111,Melittia uenoi,"Arita & Gorbunov, 2000",species,,Melittia,,uenoi,,,Arita_Gorbunov_2000a,259,
1112,1112,Melittia volatilis,"Swinhoe, 1890",species,,Melittia,,volatilis,,,Swinhoe_1890,170,
1113,1113,Melittia chalybescens,"Miskin, 1892",species,,Melittia,,chalybescens,,,Miskin_1892,59,
1114,1114,Melittia proserpina,"Hampson, 1919",species,,Melittia,,proserpina,,,Hampson_1919,92,
1115,1115,Melittia doddi,"Le Cerf, 1916",species,,Melittia,,doddi,,,Le_Cerf_1916b,8,
1116,1116,Melittia thaumasia,"Turner, 1917",species,,Melittia,,thaumasia,,,Turner_1917,81,
1117,1117,Melittia erythrina,"Diakonoff, 1954",species,,Melittia,,erythrina,,,Diakonoff_1954,188,
1118,1118,Melittia flanneryi,"Kallies, 2020",species,,Melittia,,flanneryi,,,Kallies_2020,32,
1119,1119,Melittia meeki,"Le Cerf, 1916",species,,Melittia,,meeki,,,Le_Cerf_1916b,8,
1120,1120,Melittia propria,"Kallies & Arita, 2003",species,,Melittia,,propria,,,Kallies_Arita_2003,174,
1121,1121,Melittia pyroptella,"Kallies, 2020",species,,Melittia,,pyroptella,,,Kallies_2020,33,
1122,1122,Melittia tigripes,"Diakonoff, 1954",species,,Melittia,,tigripes,,,Diakonoff_1954,187,
1123,1123,Melittia xanthodes,"Diakonoff, 1954",species,,Melittia,,xanthodes,,,Diakonoff_1954,189,
1124,1124,Desmopoda,"Felder & Felder, 1874",genus,Desmopoda,,,,,,Felder_Felder_1874,"4, pl. 75",
1125,1125,Desmopoda bombiformis,"Felder & Felder, 1874",species,,Desmopoda,,bombiformis,,,Felder_Felder_1874,"4, pl. 75",
1126,1126,Agriomelissa,"Meyrick, 1931",genus,Agriomelissa,,,,,,Meyrick_1931,51,
1127,1128,Agriomelissa aethiopica,"(Le Cerf, 1917)",species,,Agriomelissa,,aethiopica,,,Le_Cerf_1917,227,
1128,1128,Melittia aethiopica,"Le Cerf, 1917",species,,Melittia,,aethiopica,,,Le_Cerf_1917,227,
1129,1130,Agriomelissa amblyphaea,"(Hampson, 1919)",species,,Agriomelissa,,amblyphaea,,,Hampson_1919,86,
1130,1130,Melittia amblyphaea,"Hampson, 1919",species,,Melittia,,amblyphaea,,,Hampson_1919,86,
1131,1132,Agriomelissa brevicornis,"(Aurivillius, 1905)",species,,Agriomelissa,,brevicornis,,,Aurivillius_1905,43,
1132,1132,Melittia brevicornis,"Aurivillius, 1905",species,,Melittia,,brevicornis,,,Aurivillius_1905,43,
1133,1133,Agriomelissa gypsospora,"Meyrick, 1931",species,,Agriomelissa,,gypsospora,,,Meyrick_1931,51,
1134,1135,Agriomelissa malagasy,"(Viette, 1982)",species,,Agriomelissa,,malagasy,,,Viette_1982,48,
1135,1135,Melittia malagasy,"Viette, 1982",species,,Melittia,,malagasy,,,Viette_1982,48,
1136,1137,Agriomelissa ursipes,"(Walker, 1856)",species,,Agriomelissa,,ursipes,,,Walker_1856,68,
1137,1137,Melittia ursipes,"Walker, 1856",species,,Melittia,,ursipes,,,Walker_1856,68,
1138,1138,Poderis hirtipes,"Boisduval, [1875]",species,,Poderis,,hirtipes,,not established,Boisduval_1875,475,unavailable by publication in synonymy
1139,1138,Agriomelissa hirtipes,"(Boisduval, [1875])",species,,Agriomelissa,,hirtipes,,not established,Boisduval_1875,475,
1140,1141,Agriomelissa victrix,"(Le Cerf, 1916)",species,,Agriomelissa,,victrix,,,Le_Cerf_1916b,9,
1141,1141,Melittia victrix,"Le Cerf, 1916",species,,Melittia,,victrix,,,Le_Cerf_1916b,9,
1142,1142,Afromelittia,"Gorbunov & Arita, 1997",genus,Afromelittia,,,,,,Gorbunov_Arita_1997a,312,
1143,1144,Afromelittia aenescens,"(Butler, 1896)",species,,Afromelittia,,aenescens,,,Butler_1896,134,
1144,1144,Melittia aenescens,"Butler, 1896",species,,Melittia,,aenescens,,,Butler_1896,134,
1145,1145,Afromelittia caerulea,"Bartsch, 2016",species,,Afromelittia,,caerulea,,,Bartsch_2016b,113,
1146,1146,Afromelittia gruschwitzi,"Bartsch & Weitzel, 2022",species,,Afromelittia,,gruschwitzi,,,Bartsch_Weitzel_2022,49,
1147,1148,Afromelittia haematopis,"(Fawcett, 1916)",species,,Afromelittia,,haematopis,,,Fawcett_1916,736,transferred to Afromelittia by Bartsch (2016b)
1148,1148,Melittia haematopis,"Fawcett, 1916",species,,Melittia,,haematopis,,,Fawcett_1916,736,transferred to Afromelittia by Bartsch (2016b)
1149,1150,Afromelittia iridisquama,"(Mabille, 1890)",species,,Afromelittia,,iridisquama,,,Mabille_1890,34,
1150,1150,Melittia iridisquama,"Mabille, 1890",species,,Melittia,,iridisquama,,,Mabille_1890,34,
1151,1152,Afromelittia natalensis,"(Butler, 1874)",species,,Afromelittia,,natalensis,,,Butler_1874,411,
1152,1152,Melittia natalensis,"Butler, 1874",species,,Melittia,,natalensis,,,Butler_1874,411,
1153,1154,Afromelittia occidentalis,"(Le Cerf, 1917)",species,,Afromelittia,,occidentalis,,,Le_Cerf_1917,167,
1154,1154,Melittia occidentalis,"Le Cerf, 1917",species,,Melittia,,occidentalis,,,Le_Cerf_1917,167,
1155,1155,Cephalomelittia,"Gorbunov & Arita, 1995",genus,Cephalomelittia,,,,,,Gorbunov_Arita_1995a,149,
1156,1156,Cephalomelittia tabaniformis,"Gorbunov & Arita, 1995",species,,Cephalomelittia,,tabaniformis,,,Gorbunov_Arita_1995a,151,
1157,1157,Macroscelesia,"Hampson, 1919",genus,Macroscelesia,,,,,,Hampson_1919,84,
1158,1159,Macroscelesia japona,"(Hampson, 1919)",species,,Macroscelesia,,japona,,,Hampson_1919,91,
1159,1159,Melittia japona,"Hampson, 1919",species,,Melittia,,japona,,,Hampson_1919,91,
1160,1161,Macroscelesia longipes,"(Moore, 1877)",species,,Macroscelesia,,longipes,,,Moore_1877,84,
1161,1161,Melittia longipes,"Moore, 1877",species,,Melittia,,longipes,,,Moore_1877,84,
1162,1161,Macroscelesia longipes longipes,"(Moore, 1877)",subspecies,,Macroscelesia,,longipes,longipes,,Moore_1877,Moore 1877,
1163,1163,Macroscelesia longipes yamatoensis,"Arita, 1992",subspecies,,Macroscelesia,,longipes,yamatoensis,,Arita_1992a,221,
1164,1164,Macroscelesia amamiana,"Arita & Yata, 2016",species,,Macroscelesia,,amamiana,,,Arita_Yata_2016,185,
1165,1165,Macroscelesia aritai,"Kallies & Garrevoet, 2001",species,,Macroscelesia,,aritai,,,Kallies_Garrevoet_2001,14,
1166,1166,Macroscelesia diaphana,"Gorbunov & Arita, 1995",species,,Macroscelesia,,diaphana,,,Gorbunov_Arita_1995a,155,
1167,1168,Macroscelesia elaea,"(Hampson, 1919)",species,,Macroscelesia,,elaea,,,Hampson_1919,89,
1168,1168,Melittia elaea,"Hampson, 1919",species,,Melittia,,elaea,,,Hampson_1919,89,
1169,1169,Macroscelesia formosana,"Arita & Gorbunov, 2002",species,,Macroscelesia,,formosana,,,Arita_Gorbunov_2002b,219,
1170,1170,Macroscelesia okinawana,"Arita & Kimura, 2016",species,,Macroscelesia,,okinawana,,,Arita_Kimura_2016,188,
1171,1171,Macroscelesia owadai,"Arita & Gorbunov, 2000",species,,Macroscelesia,,owadai,,,Arita_Gorbunov_2000a,284,
1172,1172,Macroscelesia perlucida,"Kallies & Arita, 2016",species,,Macroscelesia,,perlucida,,,Kallies_Arita_2016,166,
